PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
JT Thor,CHA,40,0.5,13,0.6,0.3,0.1,0.4,31.3,31.3,20,5,15,5,30,2.2
Anthony Black,ORL,46,0.2,4.1,1.1,0.2,0.1,0.2,71.4,71.4,10,20,0,0,60,43.4
Alex Caruso,CHI,43,0.2,2.5,1.1,0.3,0.1,0.2,62.5,68.8,0,20,0,0,50,43.4
Alec Burks,DET,42,0.2,2.1,1.1,0.3,0.1,0.2,57.1,57.1,20,20,20,10,50,43.4
Tyrese Haliburton,IND,37,0.3,1.4,1.1,0.3,0.1,0.2,50,56.3,10,10,10,0,50,43.4
Mike Muscala,WAS,24,0.7,13.8,0.69,0.5,0.2,0.4,50,50,12.5,25,12.5,0,37.5,4.7
Peyton Watson,DEN,49,0.4,5.4,0.61,0.2,0.1,0.3,30.8,30.8,16.7,11.1,16.7,0,33.3,2.6
OG Anunoby,TOR,27,0.4,2.6,1,0.4,0.2,0.3,62.5,62.5,0,20,0,0,50,28.5
Trae Young,ATL,44,0.2,0.8,1,0.2,0.1,0.2,44.4,44.4,10,0,10,0,50,28.5
Jeremiah Robinson-Earl,NOP,19,0.6,15.5,0.91,0.5,0.1,0.3,20,20,45.5,18.2,45.5,9.1,45.5,20.3
GG Jackson,MEM,18,0.6,7,0.91,0.6,0.2,0.6,40,40,9.1,0,9.1,0,45.5,20.3
Jaden Springer,PHI,30,0.4,8.6,0.83,0.3,0.1,0.3,40,40,8.3,8.3,8.3,0,41.7,14.3
Kenrich Williams,OKC,39,0.3,6.9,0.83,0.3,0.1,0.3,50,50,0,16.7,0,0,41.7,14.3
Brandin Podziemski,GSW,40,0.3,3.3,0.77,0.3,0.1,0.3,50,50,0,23.1,0,0,38.5,8.2
Damian Lillard,MIL,46,0.3,1.2,0.77,0.2,0.1,0.2,45.5,45.5,0,15.4,0,0,38.5,8.2
John Konchar,MEM,39,0.4,8.5,0.71,0.3,0.1,0.3,38.5,38.5,0,7.1,0,0,35.7,5.6
Ayo Dosunmu,CHI,48,0.3,3.4,0.67,0.2,0.1,0.2,36.4,36.4,6.7,20,6.7,0,33.3,4.3
Danuel House Jr.,PHI,33,0.3,7.2,0.9,0.3,0.1,0.2,37.5,37.5,30,20,30,30,30,19.1
Pat Connaughton,MIL,44,0.2,4.6,0.9,0.2,0.1,0.2,57.1,57.1,10,30,10,10,40,19.1
Dominick Barlow,SAS,22,0.5,12.4,0.75,0.4,0.2,0.5,40,40,16.7,0,16.7,0,41.7,7
Sam Hauser,BOS,48,0.3,3.6,0.75,0.2,0.1,0.1,80,80,8.3,50,0,0,41.7,7
Tim Hardaway Jr.,DAL,46,0.3,1.5,0.75,0.2,0.1,0.2,30,35,8.3,8.3,8.3,0,33.3,7
Kris Murray,POR,30,0.3,8,0.8,0.3,0.1,0.3,40,40,0,0,0,0,40,10.5
CJ McCollum,NOP,34,0.3,1.7,0.8,0.2,0.1,0.2,50,50,0,20,0,0,40,10.5
Kyrie Irving,DAL,27,0.4,1.6,0.8,0.3,0.1,0.3,37.5,37.5,10,10,10,0,40,10.5
Jalen Green,HOU,49,0.2,1.1,0.7,0.1,0.1,0.2,37.5,37.5,10,20,10,10,30,5.2
Royce O'Neale,BKN,47,0.2,3.1,0.64,0.1,0.1,0.2,37.5,37.5,9.1,18.2,9.1,0,36.4,3.9
Kentavious Caldwell-Pope,DEN,49,0.2,2.3,0.55,0.1,0.1,0.2,30,30,0,9.1,0,0,27.3,0.4
Tyler Herro,MIA,30,0.4,1.7,0.55,0.2,0.1,0.3,30,30,0,9.1,0,0,27.3,0.4
Kevin Knox II,DET,31,0.4,5.6,0.5,0.2,0.1,0.3,22.2,22.2,8.3,16.7,8.3,0,25,0
